== ID ==,== Velocity (km/h) ==,== Current route ==,== Distance traveled (m) ==,== Destination ==,== Distance to destination (m) ==,== Type ==,== Battery level (%) ==,== Timestamp ==
ev1,26.32,:J75_2,1895.9,-E135,476.18,evehicle,49.4,186.0
ev1,29.56,:J75_2,1900.01,-E135,472.07,evehicle,49.4,186.5
ev1,32.65,:J75_2,1904.55,-E135,467.53,evehicle,49.37,187.0
ev1,33.55,:J75_2,1909.21,-E135,462.87,evehicle,49.37,187.5
ev1,32.72,einstein,1913.75,-E135,458.33,evehicle,49.37,188.0
ev1,36.68,einstein,1918.84,-E135,453.24,evehicle,49.37,188.5
ev1,40.46,einstein,1924.46,-E135,447.62,evehicle,49.34,189.0
ev1,44.68,einstein,1930.67,-E135,441.41,evehicle,49.31,189.5
ev1,45.83,einstein,1937.03,-E135,435.05,evehicle,49.31,190.0
ev1,46.48,einstein,1943.49,-E135,428.59,evehicle,49.31,190.5
ev1,46.58,einstein,1949.96,-E135,422.12,evehicle,49.31,191.0
ev1,45.22,einstein,1956.24,-E135,415.84,evehicle,49.31,191.5
ev1,46.04,einstein,1962.63,-E135,409.45,evehicle,49.31,192.0
ev1,45.83,einstein,1969.0,-E135,403.08,evehicle,49.31,192.5
ev1,47.23,einstein,1975.56,-E135,396.52,evehicle,49.29,193.0
ev1,46.01,einstein,1981.95,-E135,390.13,evehicle,49.29,193.5
ev1,45.36,einstein,1988.25,-E135,383.83,evehicle,49.29,194.0
ev1,45.83,einstein,1994.61,-E135,377.47,evehicle,49.29,194.5
ev1,45.9,einstein,2000.99,-E135,371.09,evehicle,49.29,195.0
ev1,47.41,einstein,2007.57,-E135,364.51,evehicle,49.29,195.5
ev1,45.25,einstein,2013.86,-E135,358.22,evehicle,49.29,196.0
ev1,46.62,einstein,2020.33,-E135,351.75,evehicle,49.29,196.5
ev1,46.76,einstein,2026.83,-E135,345.25,evehicle,49.29,197.0
ev1,42.44,einstein,2032.72,-E135,339.36,evehicle,49.31,197.5
ev1,34.34,einstein,2037.49,-E135,334.59,evehicle,49.34,198.0
ev1,26.35,einstein,2041.15,-E135,330.93,evehicle,49.37,198.5
ev1,19.33,:J78_10,2043.83,-E135,328.25,evehicle,49.37,199.0
ev1,22.1,:J78_11,2046.9,-E135,325.18,evehicle,49.37,199.5
ev1,24.7,:J78_11,2050.33,-E135,321.75,evehicle,49.37,200.0
ev1,27.47,:J78_11,2054.14,-E135,317.94,evehicle,49.34,200.5
ev1,32.08,:J78_11,2058.6,-E135,313.48,evehicle,49.34,201.0
ev1,31.46,:J78_11,2062.97,-E135,309.11,evehicle,49.34,201.5
ev1,31.93,-E124,2067.41,-E135,304.67,evehicle,49.34,202.0
ev1,36.0,-E124,2072.4,-E135,299.68,evehicle,49.31,202.5
ev1,40.46,-E124,2078.02,-E135,294.06,evehicle,49.29,203.0
ev1,43.63,-E124,2084.08,-E135,288.0,evehicle,49.29,203.5
ev1,46.48,-E124,2090.54,-E135,281.54,evehicle,49.26,204.0
ev1,45.97,-E124,2096.92,-E135,275.16,evehicle,49.26,204.5
ev1,45.58,-E124,2103.26,-E135,268.82,evehicle,49.26,205.0
ev1,45.61,-E124,2109.59,-E135,262.49,evehicle,49.26,205.5
ev1,45.61,-E124,2115.92,-E135,256.16,evehicle,49.26,206.0
ev1,44.68,-E124,2122.13,-E135,249.95,evehicle,49.26,206.5
ev1,36.58,-E124,2127.21,-E135,244.87,evehicle,49.29,207.0
ev1,28.48,:J89_15,2131.16,-E135,240.92,evehicle,49.31,207.5
ev1,24.23,:J89_15,2134.53,-E135,237.55,evehicle,49.34,208.0
ev1,27.65,:J89_22,2138.37,-E135,233.71,evehicle,49.31,208.5
ev1,28.91,:J89_22,2142.39,-E135,229.69,evehicle,49.31,209.0
ev1,29.45,:J89_22,2146.48,-E135,225.6,evehicle,49.31,209.5
ev1,27.29,E135,2150.27,-E135,221.81,evehicle,49.31,210.0
ev1,29.92,E135,2154.42,-E135,217.66,evehicle,49.31,210.5
ev1,32.83,E135,2158.98,-E135,213.1,evehicle,49.31,211.0
ev1,35.75,E135,2163.94,-E135,208.14,evehicle,49.29,211.5
ev1,38.63,E135,2169.31,-E135,202.77,evehicle,49.29,212.0
ev1,30.53,E135,2173.55,-E135,198.53,evehicle,49.31,212.5
ev1,22.5,E135,2176.67,-E135,195.41,evehicle,49.31,213.0
ev1,26.28,:J95_5,2180.32,-E135,191.76,evehicle,49.31,213.5
ev1,26.46,:J95_5,2184.0,-E135,188.08,evehicle,49.31,214.0
ev1,25.78,:J95_5,2187.58,-E135,184.5,evehicle,49.31,214.5
ev1,26.35,:J95_5,2191.24,-E135,180.84,evehicle,49.31,215.0
ev1,27.25,-E158,2195.03,-E135,177.05,evehicle,49.31,215.5
ev1,31.21,-E158,2199.36,-E135,172.72,evehicle,49.29,216.0
ev1,34.24,-E158,2204.12,-E135,167.96,evehicle,49.29,216.5
ev1,37.62,-E158,2209.34,-E135,162.74,evehicle,49.26,217.0
ev1,36.36,-E158,2214.39,-E135,157.69,evehicle,49.26,217.5
ev1,29.48,-E158,2218.49,-E135,153.59,evehicle,49.29,218.0
ev1,21.38,-E158,2221.46,-E135,150.62,evehicle,49.31,218.5
ev1,15.23,-E158,2223.58,-E135,148.5,evehicle,49.31,219.0
ev1,12.17,:J111_0,2225.27,-E135,146.81,evehicle,49.34,219.5
ev1,11.02,-E157,2226.8,-E135,145.28,evehicle,49.34,220.0
ev1,15.7,-E157,2228.98,-E135,143.1,evehicle,49.31,220.5
ev1,18.43,-E157,2231.54,-E135,140.54,evehicle,49.31,221.0
ev1,22.97,-E157,2234.73,-E135,137.35,evehicle,49.31,221.5
ev1,27.43,-E157,2238.54,-E135,133.54,evehicle,49.29,222.0
ev1,32.08,-E157,2242.99,-E135,129.09,evehicle,49.29,222.5
ev1,35.21,-E157,2247.88,-E135,124.2,evehicle,49.26,223.0
ev1,31.72,-E157,2252.29,-E135,119.79,evehicle,49.29,223.5
ev1,25.6,-E157,2255.84,-E135,116.24,evehicle,49.29,224.0
ev1,20.23,:J110_2,2258.65,-E135,113.43,evehicle,49.31,224.5
ev1,21.85,:J110_2,2261.69,-E135,110.39,evehicle,49.29,225.0
ev1,19.91,:J110_2,2264.45,-E135,107.63,evehicle,49.31,225.5
ev1,19.98,E159,2267.23,-E135,104.85,evehicle,49.31,226.0
ev1,24.23,E159,2270.59,-E135,101.49,evehicle,49.29,226.5
ev1,28.58,E159,2274.56,-E135,97.52,evehicle,49.29,227.0
ev1,32.62,E159,2279.09,-E135,92.99,evehicle,49.26,227.5
ev1,36.47,E159,2284.16,-E135,87.92,evehicle,49.23,228.0
ev1,29.74,E159,2288.29,-E135,83.79,evehicle,49.26,228.5
ev1,21.64,:J96_6,2291.29,-E135,80.79,evehicle,49.29,229.0
ev1,20.52,:J96_6,2294.14,-E135,77.94,evehicle,49.29,229.5
ev1,20.05,:J96_6,2296.93,-E135,75.15,evehicle,49.29,230.0
ev1,21.2,-E136,2299.87,-E135,72.21,evehicle,49.29,230.5
ev1,24.23,-E136,2303.23,-E135,68.85,evehicle,49.29,231.0
ev1,27.54,-E136,2307.06,-E135,65.02,evehicle,49.26,231.5
ev1,31.93,-E136,2311.49,-E135,60.59,evehicle,49.26,232.0
ev1,34.81,-E136,2316.32,-E135,55.76,evehicle,49.23,232.5
ev1,27.86,-E136,2320.2,-E135,51.88,evehicle,49.26,233.0
ev1,19.76,-E136,2322.94,-E135,49.14,evehicle,49.29,233.5
ev1,23.15,:J95_10,2326.16,-E135,45.92,evehicle,49.29,234.0
ev1,26.78,:J95_10,2329.87,-E135,42.21,evehicle,49.26,234.5
ev1,29.12,:J95_10,2333.92,-E135,38.16,evehicle,49.26,235.0
ev1,31.86,:J95_10,2338.35,-E135,33.73,evehicle,49.23,235.5
ev1,35.21,-E135,2343.24,-E135,28.84,evehicle,49.23,236.0
ev1,38.66,-E135,2348.61,E212,1038.39,evehicle,49.2,236.5
ev1,42.7,-E135,2354.54,E212,1032.46,evehicle,49.2,237.0
ev1,40.46,-E135,2360.15,E212,1026.85,evehicle,49.2,237.5
ev1,32.36,-E135,2364.65,E212,1022.35,evehicle,49.23,238.0
ev1,25.24,-E135,2368.15,E212,1018.85,evehicle,49.26,238.5
ev1,28.3,-E135,2372.08,E212,1014.92,evehicle,49.26,239.0
ev1,21.53,:J89_16,2375.07,E212,1011.93,evehicle,49.26,239.5
ev1,20.3,:J89_16,2377.89,E212,1009.11,evehicle,49.26,240.0
ev1,20.2,:J89_16,2380.69,E212,1006.31,evehicle,49.26,240.5
ev1,21.82,E124,2383.72,E212,1003.28,evehicle,49.26,241.0
ev1,25.81,E124,2387.31,E212,999.69,evehicle,49.26,241.5
ev1,30.28,E124,2391.51,E212,995.49,evehicle,49.23,242.0
ev1,33.44,E124,2396.16,E212,990.84,evehicle,49.23,242.5
ev1,36.83,E124,2401.27,E212,985.73,evehicle,49.2,243.0
ev1,40.93,E124,2406.95,E212,980.05,evehicle,49.17,243.5
ev1,45.58,E124,2413.28,E212,973.72,evehicle,49.14,244.0
ev1,46.66,E124,2419.76,E212,967.24,evehicle,49.14,244.5
ev1,47.05,E124,2426.29,E212,960.71,evehicle,49.14,245.0
ev1,43.78,E124,2432.38,E212,954.62,evehicle,49.17,245.5
ev1,37.15,E124,2437.54,E212,949.46,evehicle,49.2,246.0
ev1,29.81,E124,2441.68,E212,945.32,evehicle,49.23,246.5
ev1,22.36,E124,2444.78,E212,942.22,evehicle,49.23,247.0
ev1,14.26,E124,2446.76,E212,940.24,evehicle,49.26,247.5
ev1,17.93,:J78_0,2449.25,E212,937.75,evehicle,49.26,248.0
ev1,20.77,:J78_0,2452.14,E212,934.86,evehicle,49.23,248.5
ev1,20.12,:J78_0,2454.93,E212,932.07,evehicle,49.23,249.0
ev1,21.02,-einstein,2457.85,E212,929.15,evehicle,49.23,249.5
ev1,25.06,-einstein,2461.33,E212,925.67,evehicle,49.23,250.0
ev1,27.58,-einstein,2465.16,E212,921.84,evehicle,49.2,250.5
ev1,31.39,-einstein,2469.52,E212,917.48,evehicle,49.2,251.0
ev1,35.28,-einstein,2474.42,E212,912.58,evehicle,49.17,251.5
ev1,37.98,-einstein,2479.7,E212,907.3,evehicle,49.17,252.0
ev1,42.41,-einstein,2485.58,E212,901.42,evehicle,49.14,252.5
ev1,46.08,-einstein,2491.98,E212,895.02,evehicle,49.11,253.0
ev1,45.76,-einstein,2498.34,E212,888.66,evehicle,49.11,253.5
ev1,47.12,-einstein,2504.88,E212,882.12,evehicle,49.11,254.0
ev1,47.2,-einstein,2511.44,E212,875.56,evehicle,49.11,254.5
ev1,45.11,-einstein,2517.7,E212,869.3,evehicle,49.11,255.0
ev1,46.48,-einstein,2524.16,E212,862.84,evehicle,49.11,255.5
ev1,46.91,-einstein,2530.67,E212,856.33,evehicle,49.11,256.0
ev1,45.86,-einstein,2537.04,E212,849.96,evehicle,49.11,256.5
ev1,45.61,-einstein,2543.37,E212,843.63,evehicle,49.11,257.0
ev1,47.09,-einstein,2549.92,E212,837.08,evehicle,49.11,257.5
ev1,46.4,-einstein,2556.36,E212,830.64,evehicle,49.11,258.0
ev1,45.47,-einstein,2562.68,E212,824.32,evehicle,49.11,258.5
ev1,46.26,-einstein,2569.1,E212,817.9,evehicle,49.11,259.0
ev1,46.22,-einstein,2575.52,E212,811.48,evehicle,49.11,259.5
ev1,38.12,-einstein,2580.82,E212,806.18,evehicle,49.14,260.0
ev1,30.02,-einstein,2584.99,E212,802.01,evehicle,49.17,260.5
ev1,21.92,:J75_4,2588.04,E212,798.96,evehicle,49.2,261.0
ev1,20.95,:J75_4,2590.95,E212,796.05,evehicle,49.2,261.5
ev1,21.56,:J75_4,2593.94,E212,793.06,evehicle,49.2,262.0
ev1,19.98,-E111,2596.72,E212,790.28,evehicle,49.2,262.5
ev1,23.26,:J36_2,2599.95,E212,787.05,evehicle,49.2,263.0
ev1,27.65,:J36_2,2603.79,E212,783.21,evehicle,49.17,263.5
ev1,30.24,:J36_2,2607.99,E212,779.01,evehicle,49.17,264.0
ev1,34.31,:J36_2,2612.75,E212,774.25,evehicle,49.14,264.5
ev1,38.3,-E72,2618.07,E212,768.93,evehicle,49.14,265.0
ev1,42.77,-E72,2624.01,E212,762.99,evehicle,49.11,265.5
ev1,46.4,-E72,2630.46,E212,756.54,evehicle,49.09,266.0
ev1,46.51,-E72,2636.91,E212,750.09,evehicle,49.09,266.5
ev1,45.29,-E72,2643.2,E212,743.8,evehicle,49.09,267.0
ev1,47.3,:J33_2,2649.77,E212,737.23,evehicle,49.09,267.5
ev1,47.05,:J33_2,2656.31,E212,730.69,evehicle,49.09,268.0
ev1,45.11,:J33_2,2662.57,E212,724.43,evehicle,49.09,268.5
ev1,46.69,-E71,2669.06,E212,717.94,evehicle,49.09,269.0
ev1,46.37,-E71,2675.5,E212,711.5,evehicle,49.09,269.5
ev1,45.29,-E71,2681.79,E212,705.21,evehicle,49.09,270.0
ev1,46.3,-E71,2688.22,E212,698.78,evehicle,49.06,270.5
ev1,43.92,-E71,2694.32,E212,692.68,evehicle,49.09,271.0
ev1,36.83,-E71,2699.44,E212,687.56,evehicle,49.11,271.5
ev1,28.73,-E71,2703.43,E212,683.57,evehicle,49.14,272.0
ev1,20.63,:J10_0,2706.3,E212,680.7,evehicle,49.17,272.5
ev1,19.73,:J10_0,2709.04,E212,677.96,evehicle,49.17,273.0
ev1,19.84,-E0,2711.8,E212,675.2,evehicle,49.17,273.5
ev1,23.47,-E0,2715.05,E212,671.95,evehicle,49.14,274.0
ev1,27.61,-E0,2718.89,E212,668.11,evehicle,49.14,274.5
ev1,31.1,-E0,2723.21,E212,663.79,evehicle,49.11,275.0
ev1,35.35,-E0,2728.12,E212,658.88,evehicle,49.11,275.5
ev1,39.82,-E0,2733.65,E212,653.35,evehicle,49.09,276.0
ev1,34.67,-E0,2738.46,E212,648.54,evehicle,49.11,276.5
ev1,27.86,-E0,2742.33,E212,644.67,evehicle,49.14,277.0
ev1,20.41,-E0,2745.16,E212,641.84,evehicle,49.14,277.5
ev1,20.48,:J9_4,2748.01,E212,638.99,evehicle,49.14,278.0
ev1,21.06,:J9_4,2750.94,E212,636.06,evehicle,49.14,278.5
ev1,21.92,:J9_4,2753.98,E212,633.02,evehicle,49.14,279.0
ev1,21.17,-newton,2756.92,E212,630.08,evehicle,49.14,279.5
ev1,24.98,-newton,2760.39,E212,626.61,evehicle,49.14,280.0
ev1,29.41,-newton,2764.47,E212,622.53,evehicle,49.11,280.5
ev1,33.95,-newton,2769.19,E212,617.81,evehicle,49.09,281.0
ev1,37.15,-newton,2774.35,E212,612.65,evehicle,49.09,281.5
ev1,32.44,-newton,2778.85,E212,608.15,evehicle,49.09,282.0
ev1,24.34,-newton,2782.23,E212,604.77,evehicle,49.11,282.5
ev1,28.37,:J3_6,2786.17,E212,600.83,evehicle,49.11,283.0
ev1,31.79,:J3_6,2790.58,E212,596.42,evehicle,49.09,283.5
ev1,34.16,:J3_6,2795.33,E212,591.67,evehicle,49.09,284.0
ev1,33.7,:J3_6,2800.01,E212,586.99,evehicle,49.09,284.5
ev1,34.38,:J3_6,2804.78,E212,582.22,evehicle,49.09,285.0
ev1,33.59,:J3_6,2809.45,E212,577.55,evehicle,49.09,285.5
ev1,35.14,joulesD,2814.33,E212,572.67,evehicle,49.09,286.0
ev1,39.42,joulesD,2819.8,E212,567.2,evehicle,49.06,286.5
ev1,43.6,joulesD,2825.86,E212,561.14,evehicle,49.03,287.0
ev1,40.5,joulesD,2831.49,E212,555.51,evehicle,49.06,287.5
ev1,33.19,joulesD,2836.09,E212,550.91,evehicle,49.09,288.0
ev1,26.86,joulesD,2839.83,E212,547.17,evehicle,49.09,288.5
ev1,21.64,:J1_3,2842.83,E212,544.17,evehicle,49.11,289.0
ev1,22.07,:J1_3,2845.9,E212,541.1,evehicle,49.11,289.5
ev1,20.16,:J1_3,2848.7,E212,538.3,evehicle,49.11,290.0
ev1,20.95,maxwell,2851.61,E212,535.39,evehicle,49.11,290.5
ev1,24.41,maxwell,2855.0,E212,532.0,evehicle,49.09,291.0
ev1,27.4,maxwell,2858.8,E212,528.2,evehicle,49.09,291.5
ev1,31.39,maxwell,2863.16,E212,523.84,evehicle,49.09,292.0
ev1,34.85,maxwell,2868.0,E212,519.0,evehicle,49.06,292.5
ev1,37.51,maxwell,2873.2,E212,513.8,evehicle,49.06,293.0
ev1,41.44,:J8_8,2878.96,E212,508.04,evehicle,49.03,293.5
ev1,44.89,:J8_8,2885.19,E212,501.81,evehicle,49.0,294.0
ev1,47.16,:J8_8,2891.74,E212,495.26,evehicle,49.0,294.5
ev1,47.02,E12,2898.27,E212,488.73,evehicle,49.0,295.0
ev1,45.79,E12,2904.63,E212,482.37,evehicle,49.0,295.5
ev1,45.14,E12,2910.9,E212,476.1,evehicle,49.0,296.0
ev1,47.27,E12,2917.47,E212,469.53,evehicle,49.0,296.5
ev1,42.08,E12,2923.31,E212,463.69,evehicle,49.0,297.0
ev1,33.98,E12,2928.04,E212,458.96,evehicle,49.06,297.5
ev1,28.08,:J23_3,2931.94,E212,455.06,evehicle,49.06,298.0
ev1,29.3,:J23_3,2936.01,E212,450.99,evehicle,49.06,298.5
ev1,28.94,:J23_3,2940.02,E212,446.98,evehicle,49.06,299.0
ev1,28.51,:J23_3,2943.98,E212,443.02,evehicle,49.06,299.5
ev1,27.79,E14,2947.84,E212,439.16,evehicle,49.06,300.0
ev1,31.97,E14,2952.28,E212,434.72,evehicle,49.06,300.5
ev1,36.22,E14,2957.32,E212,429.68,evehicle,49.03,301.0
ev1,38.66,E14,2962.69,E212,424.31,evehicle,49.0,301.5
ev1,41.62,E14,2968.47,E212,418.53,evehicle,49.0,302.0
ev1,44.1,:J25_4,2974.59,E212,412.41,evehicle,48.97,302.5
ev1,45.61,:J25_4,2980.93,E212,406.07,evehicle,48.97,303.0
ev1,45.68,:J25_4,2987.28,E212,399.72,evehicle,48.97,303.5
ev1,45.97,E102,2993.66,E212,393.34,evehicle,48.97,304.0
ev1,45.9,E102,3000.04,E212,386.96,evehicle,48.97,304.5
ev1,47.3,E102,3006.61,E212,380.39,evehicle,48.97,305.0
ev1,45.94,E102,3012.99,E212,374.01,evehicle,48.97,305.5
ev1,45.72,E102,3019.34,E212,367.66,evehicle,48.97,306.0
ev1,46.44,E102,3025.79,E212,361.21,evehicle,48.97,306.5
ev1,45.97,E102,3032.17,E212,354.83,evehicle,48.97,307.0
ev1,46.48,E102,3038.63,E212,348.37,evehicle,48.94,307.5
ev1,45.29,E102,3044.92,E212,342.08,evehicle,48.97,308.0
ev1,46.37,E102,3051.36,E212,335.64,evehicle,48.94,308.5
ev1,46.15,E102,3057.77,E212,329.23,evehicle,48.94,309.0
ev1,43.67,E102,3063.84,E212,323.16,evehicle,48.97,309.5
ev1,35.89,E102,3068.82,E212,318.18,evehicle,49.0,310.0
ev1,27.9,E102,3072.7,E212,314.3,evehicle,49.03,310.5
ev1,19.98,E102,3075.47,E212,311.53,evehicle,49.06,311.0
ev1,24.41,:J69_9,3078.86,E212,308.14,evehicle,49.03,311.5
ev1,27.83,:J69_9,3082.73,E212,304.27,evehicle,49.03,312.0
ev1,31.82,:J69_9,3087.15,E212,299.85,evehicle,49.0,312.5
ev1,36.4,:J69_9,3092.21,E212,294.79,evehicle,49.0,313.0
ev1,38.88,:J69_9,3097.61,E212,289.39,evehicle,48.97,313.5
ev1,38.66,-E216,3102.98,E212,284.02,evehicle,48.97,314.0
ev1,42.12,-E216,3108.83,E212,278.17,evehicle,48.94,314.5
ev1,45.94,-E216,3115.21,E212,271.79,evehicle,48.94,315.0
ev1,45.11,-E216,3121.47,E212,265.53,evehicle,48.94,315.5
ev1,43.74,-E216,3127.55,E212,259.45,evehicle,48.94,316.0
ev1,36.79,-E216,3132.66,E212,254.34,evehicle,48.97,316.5
ev1,28.69,-E216,3136.65,E212,250.35,evehicle,49.0,317.0
ev1,20.59,:J146_0,3139.51,E212,247.49,evehicle,49.03,317.5
ev1,18.65,:J146_0,3142.1,E212,244.9,evehicle,49.03,318.0
ev1,18.94,:J146_0,3144.72,E212,242.28,evehicle,49.03,318.5
ev1,20.23,-E215,3147.54,E212,239.46,evehicle,49.03,319.0
ev1,23.0,-E215,3150.73,E212,236.27,evehicle,49.0,319.5
ev1,25.74,-E215,3154.31,E212,232.69,evehicle,49.0,320.0
ev1,30.38,-E215,3158.52,E212,228.48,evehicle,48.97,320.5
ev1,34.7,-E215,3163.35,E212,223.65,evehicle,48.97,321.0
ev1,38.88,-E215,3168.75,E212,218.25,evehicle,48.94,321.5
ev1,42.59,-E215,3174.66,E212,212.34,evehicle,48.94,322.0
ev1,45.83,-E215,3181.03,E212,205.97,evehicle,48.91,322.5
ev1,45.47,:J139_0,3187.34,E212,199.66,evehicle,48.91,323.0
ev1,45.43,:J139_0,3193.65,E212,193.35,evehicle,48.91,323.5
ev1,45.25,:J139_0,3199.94,E212,187.06,evehicle,48.91,324.0
ev1,46.8,-E208,3206.44,E212,180.56,evehicle,48.89,324.5
ev1,46.84,-E208,3212.94,E212,174.06,evehicle,48.89,325.0
ev1,46.51,-E208,3219.4,E212,167.6,evehicle,48.89,325.5
ev1,47.09,-E208,3225.94,E212,161.06,evehicle,48.89,326.0
ev1,45.54,-E208,3232.27,E212,154.73,evehicle,48.91,326.5
ev1,47.38,:J134_0,3238.85,E212,148.15,evehicle,48.89,327.0
ev1,46.73,:J134_0,3245.34,E212,141.66,evehicle,48.89,327.5
ev1,45.07,-E194,3251.6,E212,135.4,evehicle,48.89,328.0
ev1,46.73,-E194,3258.09,E212,128.91,evehicle,48.89,328.5
ev1,45.29,-E194,3264.38,E212,122.62,evehicle,48.89,329.0
ev1,46.22,-E194,3270.8,E212,116.2,evehicle,48.89,329.5
ev1,45.86,-E194,3277.17,E212,109.83,evehicle,48.89,330.0
ev1,46.69,-E194,3283.66,E212,103.34,evehicle,48.89,330.5
ev1,46.66,:J133_0,3290.14,E212,96.86,evehicle,48.89,331.0
ev1,46.66,:J133_0,3296.62,E212,90.38,evehicle,48.89,331.5
ev1,46.33,E211,3303.06,E212,83.94,evehicle,48.89,332.0
ev1,45.18,E211,3309.33,E212,77.67,evehicle,48.89,332.5
ev1,46.15,E211,3315.74,E212,71.26,evehicle,48.89,333.0
ev1,46.87,E211,3322.25,E212,64.75,evehicle,48.86,333.5
ev1,42.8,E211,3328.2,E212,58.8,evehicle,48.89,334.0
ev1,35.24,E211,3333.09,E212,53.91,evehicle,48.91,334.5
ev1,28.01,E211,3336.98,E212,50.02,evehicle,48.94,335.0
ev1,19.91,:J144_0,3339.75,E212,47.25,evehicle,48.97,335.5
ev1,20.66,:J144_0,3342.62,E212,44.38,evehicle,48.97,336.0
ev1,20.45,:J144_0,3345.46,E212,41.54,evehicle,48.97,336.5
ev1,18.86,E212,3348.08,E212,38.92,evehicle,48.97,337.0
ev1,22.39,E212,3351.18,-E154,1156.8,evehicle,48.97,337.5
ev1,25.92,E212,3354.78,-E154,1153.2,evehicle,48.94,338.0
ev1,28.33,E212,3358.72,-E154,1149.26,evehicle,48.94,338.5
ev1,31.72,E212,3363.12,-E154,1144.86,evehicle,48.91,339.0
ev1,36.4,E212,3368.17,-E154,1139.81,evehicle,48.91,339.5
ev1,40.5,E212,3373.8,-E154,1134.18,evehicle,48.89,340.0
ev1,43.02,E212,3379.78,-E154,1128.2,evehicle,48.89,340.5
ev1,45.83,E212,3386.14,-E154,1121.84,evehicle,48.86,341.0
ev1,45.94,:J66_2,3392.52,-E154,1115.46,evehicle,48.86,341.5
ev1,45.18,:J66_2,3398.8,-E154,1109.18,evehicle,48.86,342.0
ev1,47.34,E213,3405.37,-E154,1102.61,evehicle,48.83,342.5
ev1,45.9,E213,3411.75,-E154,1096.23,evehicle,48.86,343.0
ev1,45.25,E213,3418.04,-E154,1089.94,evehicle,48.86,343.5
ev1,47.38,E213,3424.62,-E154,1083.36,evehicle,48.83,344.0
ev1,43.74,E213,3430.69,-E154,1077.29,evehicle,48.86,344.5
ev1,35.64,E213,3435.64,-E154,1072.34,evehicle,48.89,345.0
ev1,28.48,E213,3439.59,-E154,1068.39,evehicle,48.91,345.5
ev1,20.38,:J145_0,3442.42,-E154,1065.56,evehicle,48.94,346.0
ev1,20.7,:J145_0,3445.29,-E154,1062.69,evehicle,48.94,346.5
ev1,20.23,:J145_0,3448.1,-E154,1059.88,evehicle,48.94,347.0
ev1,20.56,E214,3450.96,-E154,1057.02,evehicle,48.94,347.5
ev1,24.19,E214,3454.32,-E154,1053.66,evehicle,48.91,348.0
ev1,27.07,E214,3458.08,-E154,1049.9,evehicle,48.91,348.5
ev1,29.63,E214,3462.19,-E154,1045.79,evehicle,48.91,349.0
ev1,32.72,E214,3466.74,-E154,1041.24,evehicle,48.89,349.5
ev1,36.18,E214,3471.76,-E154,1036.22,evehicle,48.89,350.0
ev1,38.84,E214,3477.16,-E154,1030.82,evehicle,48.86,350.5
ev1,41.33,E214,3482.89,-E154,1025.09,evehicle,48.86,351.0
ev1,44.93,:J136_4,3489.14,-E154,1018.84,evehicle,48.83,351.5
ev1,46.69,:J136_4,3495.62,-E154,1012.36,evehicle,48.83,352.0
ev1,46.15,:J136_4,3502.03,-E154,1005.95,evehicle,48.83,352.5
ev1,47.09,E198,3508.57,-E154,999.41,evehicle,48.8,353.0
ev1,45.72,E198,3514.92,-E154,993.06,evehicle,48.83,353.5
ev1,45.61,E198,3521.26,-E154,986.72,evehicle,48.83,354.0
ev1,47.16,E198,3527.81,-E154,980.17,evehicle,48.8,354.5
ev1,46.76,E198,3534.3,-E154,973.68,evehicle,48.8,355.0
ev1,47.16,:J137_4,3540.85,-E154,967.13,evehicle,48.8,355.5
ev1,45.18,:J137_4,3547.12,-E154,960.86,evehicle,48.8,356.0
ev1,46.04,E210,3553.52,-E154,954.46,evehicle,48.8,356.5
ev1,45.72,E210,3559.87,-E154,948.11,evehicle,48.8,357.0
ev1,46.3,E210,3566.3,-E154,941.68,evehicle,48.8,357.5
ev1,45.25,E210,3572.58,-E154,935.4,evehicle,48.8,358.0
ev1,47.16,E210,3579.13,-E154,928.85,evehicle,48.8,358.5
ev1,46.01,E210,3585.52,-E154,922.46,evehicle,48.8,359.0
ev1,46.76,:J143_4,3592.02,-E154,915.96,evehicle,48.8,359.5
ev1,46.44,:J143_4,3598.46,-E154,909.52,evehicle,48.8,360.0
ev1,45.14,-E218,3604.73,-E154,903.25,evehicle,48.8,360.5
ev1,47.34,-E218,3611.31,-E154,896.67,evehicle,48.8,361.0
ev1,46.91,-E218,3617.82,-E154,890.16,evehicle,48.8,361.5
ev1,47.16,-E218,3624.37,-E154,883.61,evehicle,48.77,362.0
ev1,43.45,-E218,3630.41,-E154,877.57,evehicle,48.8,362.5
ev1,35.35,-E218,3635.32,-E154,872.66,evehicle,48.83,363.0
ev1,28.62,-E218,3639.29,-E154,868.69,evehicle,48.86,363.5
ev1,21.85,-E218,3642.32,-E154,865.66,evehicle,48.89,364.0
ev1,19.69,:J147_1,3645.06,-E154,862.92,evehicle,48.89,364.5
ev1,20.7,:J147_1,3647.93,-E154,860.05,evehicle,48.89,365.0
ev1,19.51,-E217,3650.64,-E154,857.34,evehicle,48.89,365.5
ev1,23.47,-E217,3653.9,-E154,854.08,evehicle,48.86,366.0
ev1,26.53,-E217,3657.59,-E154,850.39,evehicle,48.86,366.5
ev1,30.82,-E217,3661.86,-E154,846.12,evehicle,48.86,367.0
ev1,33.95,-E217,3666.58,-E154,841.4,evehicle,48.83,367.5
ev1,38.2,-E217,3671.88,-E154,836.1,evehicle,48.8,368.0
ev1,41.58,-E217,3677.66,-E154,830.32,evehicle,48.8,368.5
